ind_num	score	content
30	0	听说 内存 固态 盘 存在 抽奖 等 情况 ， 希望 我 不要 中奖 ， 新 电脑 别 翻车 ， 新机 右键 存在 卡顿 情况 ， 机器 很帅 ， 比 我 现在 用 的 电脑 薄 ， 应该 只有 1 元 硬币 的 厚度 ， 屏幕 比 我 现在 用 的 好 ， 友达 的 屏幕 不是 LG 或 三星 的 这 就 不 厚道 了 ， 劳资 晚上 想 等到 12 点 买 的 ， 结果 睡着 了 ， 早上 6 点 惊醒 起来 买 的 ， 希望 不要 翻车 ， 后期 有 问题 在 追加 ！
31	1	"【 购买 经历 】 下单 之前 关注 微星 GS63 ， 配置 跟 这款 顶配 基本一致 。 特地去 看 了 猪 王 测评 ， GS63 要贵 1000 左右 ， 权衡 之后 下单 顶 配电 竞版 。 【 总体 评价 】 性价 适中 ， 外观 大气 吸睛 ， 性能 玩 网游 和 轻量级 单机 足够 ， 屏幕 是 亮点 ， 做工 也 不错 。 【 优点 】 外观 是 一大 亮点 ， A \ \ C \ \ D 三面 的 设计 和 金属 、 碳纤维 拉丝 的 设计 都 很 好看 ， 符合 目标 消费者 的 审美 ， 同时 又 不 像 国内 X 神 、 机械 X 等 品牌 过于 浮夸 。 屏幕 是 电 竞版 独享 的 卖点 ， 72% 色域 、 120Hz 刷新率 的 IPS 屏幕 ， 这是 万元 以上 游戏 本 的 配置 ， 已经 是 相当 奢华 了 ， 适合 FPS 玩家 ， 但是 个人 在 玩 CF 的 时候 ， FPS 不如 之前 2G 显存 m1050 的 微星 GL62M 稳定 。 3 . 键盘 的 触感 也 很 好 ， 键程 较长 ， 回弹 尚可 ， 带有 红色 背光 ， WASD 游戏 键 做 了 单独 白光 处理 ， 布局 也 比较 合理 。 这 款 产品 支持 有线网 和 无线网 同时 连接 ， 可能 对 网游 玩家 有 一定 帮助 。 支持 PCIe 的 SSD 速度 很快 ， 型号 是 三星 PM961 
 32 	 5 	 买 之前 看 了 很多 评论 ， 说 以下几点 ， 确实 发热 ， 游戏 本 不 发热 不 可能 的 ， 待机 温度 平均 50 - 60 吧 ， 风扇 声音 挺 小 的 ， 个人 看法 ， 屏幕 确实 效果 很 好 ， 电脑 做工 精良 ， 手感 很 不错 ， 游戏 本 的 通病 ， 挺重 的 ， 至于 其它 问题 还 没有 发现 ， 希望 对 想 入手 的 买家 有用 ， 对 了 秒 杀价 入手 的 ， 比 平时 少花 1000 ， 挺 开心 """
33	1	电脑 很 好 ， 包装 也 很 严实 ， 很 喜欢 这个 款式 ， 外形 霸气 ！ 和 图片 上 高度 相符 ， 黑红 设计 很 有 暗黑 的 感觉 ！ 吃 鸡 默认 中 配置 ， 很 流畅 ， 偶尔 会小卡 一下 ， 不过 不 影响 游戏 体验 ， 加个 内存条 应该 就 完美 了 。 其他 游戏 就 别说 了 ， 这种 配置 基本 的 网游 通吃 的 。 物流 也 很快 没话说 ！ 支持 惠普 ！
34	0	外观 漂亮 ， 音效 也 可以 ， 不算 厚 ， 游戏 还 没 玩 ， 有 轻微 硬盘 声 ， 右键 的确 有点 卡顿 ， 系统 问题 不 影响 ， 懒得 弄 ， 没 发现 静电 ！ 内存 金士顿 ， 硬盘 三星 ， 裸机 一台 ！ 总体 满意 ，
35	1	其实 开始 都 没想 过 买 惠普   大家 都 推荐 神舟   我 也 打算 买 k680e 了   后来 想 了 想 神舟 真的 是 个 大黑 傻 啊   因为 颜值 我 一度 想 买 机械师 f116   后来 综合 了 一下 买 了 这款   颜值 虽然 不算 太高   但 也 比 傻 大 粗 黑 好 嘛   起码 是 有 设计 感 的   游戏 本 的 造型 那 一定 是 得 要 炫酷 的 嘛   如果 是 金属外壳 就 更好 了 我会 更 开心   c 面 不要 金属 都行   冬天 冰手   再 一个 就是 听说 屏幕 不错 才 买 的   平时 板绘 应该 挺 好   再就是 插上 电源 之后 摸 c 面总 觉得 有 电流 一样 的 感觉
36	1	用 了 两周 了 ， 说 说 感受 吧 ， 首先 要 给 京东 的 京 尊达点 个 赞 ， 好大 一个 箱子 ， 直接 送到 屋 门口 ， 送货员 穿 西装 打领带 ， 态度 非常 好 。 再 来说 下 机器 吧 ， 重量 还 可以 接受 ， 跑 分 28.8 万多 ， 在 同级 设备 中 还是 不错 的 ， 一直 在 玩 绝地 求生 ， 显卡 调置 性能 开 120HZ ， 游戏 体验 非常 好 ， 画面 细腻 ， fps144 ， 出生 岛 90 左右 ， 玩 了 一个 小时 后 摸 了 下 机器 散热 还是 不错 的 ， 鲁 大师 显示 温度 70 度 （ 毕竟 是 笔记本 ， 还要 怎样 ， 哈哈 ） 总之 在 和 微星 ， 外星人 等 几个 统一 配置 的 情况 下 ， 暗影 精灵 还是 不错 的 选择 ， 送 的 电脑包 很赞 ， 可以 让 我 把 键盘 以外 所有 外设 都 放 一起 。
37	1	618 的 时候 ， 压根 就 没想 过换 电脑 啊 ！ 到 了 619 的 时候 ， 用 了 8 年 的 DELL 灵越 1464 （ 当时 买 的 时候 也 是 顶配 ） 终于 有 挂掉 的 预兆 ， 无故 掉电 关机 （ 不管 是 硬盘 还是 风扇 都 是 疯狂 的 咆哮 ） ， 才 开始 关注 开始 选 笔记本 ， 这时候 什么 活动 都 没有 了 ， 原价 啊 原价 啊 ， 索性 来个 顶配 吧 ， 至少 这个 一直 没 怎么 降价 （ 有降 过 我 也 当 是 不 知道 吧 ， 免得 伤心 ） ， 超级 喜欢 这个 外观 ， 使用 起来 也 非常 的 安静 。 图片 是 用 的 同 是 win10 的 Lumia950XL 手机 拍 了 降低 画质 上传 的 ， 因为 超过 了 文件大小 限制 。 有 一张 是 老 dell 的 14 寸 和 15.6 寸 的 对比 。
38	1	618 的 时候 ， 压根 就 没想 过换 电脑 啊 ！ 到 了 619 的 时候 ， 用 了 8 年 的 DELL 灵越 1464 （ 当时 买 的 时候 也 是 顶配 ） 终于 有 挂掉 的 预兆 ， 无故 掉电 关机 （ 不管 是 硬盘 还是 风扇 都 是 疯狂 的 咆哮 ） ， 才 开始 关注 开始 选 笔记本 ， 这时候 什么 活动 都 没有 了 ， 原价 啊 原价 啊 ， 索性 来个 顶配 吧 ， 至少 这个 一直 没 怎么 降价 （ 有降 过 我 也 当 是 不 知道 吧 ， 免得 伤心 ） ， 超级 喜欢 这个 外观 ， 使用 起来 也 非常 的 安静 。 图片 是 用 的 同 是 win10 的 Lumia950XL 手机 拍 了 降低 画质 上传 的 ， 因为 超过 了 文件大小 限制 。 有 一张 是 老 dell 的 14 寸 和 15.6 寸 的 对比 。 < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img14.360 buyimg . com / shaidan / jfs / t5977 / 33 / 3390800242 / 82964 / 9e3cf848 / 59508ca4N453bbf7e . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img13.360 buyimg . com / shaidan / jfs / t6142 / 348 / 1364702978 / 139848 / 9b6c0e69 / 59508cb3N00b2dfcb . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img13.360 buyimg . com / shaidan / jfs / t6199 / 217 / 1419275628 / 199718 / 85281953 / 59508cb8Nccd63697 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img20.360 buyimg . com / shaidan / jfs / t5989 / 105 / 3383118928 / 166413 / ba6b372 / 59508cbdN5122177d . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img20.360 buyimg . com / shaidan / jfs / t5974 / 77 / 3395309140 / 167053 / ca703bbb / 59508cc1N470be00c . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img20.360 buyimg . com / shaidan / jfs / t5680 / 110 / 4609515202 / 84646 / 2e289fb0 / 59508cc4Nd8166cf2 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img13.360 buyimg . com / shaidan / jfs / t6241 / 67 / 1392708686 / 84619 / 913bf2a8 / 59508cc8Nab8e4a0e . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img14.360 buyimg . com / shaidan / jfs / t5818 / 107 / 4612311096 / 87305 / e696f732 / 59508ccbN3de20e22 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img14.360 buyimg . com / shaidan / jfs / t5608 / 228 / 4514311522 / 110663 / bc1e5ea3 / 59508cceNc5c62648 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img11.360 buyimg . com / shaidan / jfs / t5692 / 321 / 4549693131 / 141061 / d768a234 / 59508cd2Nc5f6970c . jpg '   / > < / div >
39	1	用 了 几天 下来 评论 的 ， 自带 鼠标 按钮 还有 触摸板 ， 有时候 会 失灵 ， 但是 对 我 影响 不 大 ， 我 都 用 鼠标 。 音响 有 一次 出现 过 杂音 。 其他 都 很 好 ， 毕竟 配置 在 这 。 144hz 真的 给力 。 好评 ！
40	1	电脑 昨天中午 下单   十二 期 免息   第二天 一 早就 送到 了 y470 升级 的 这款 ， 综合 考虑 r720 和 这个   最终 还是 选 了 这个 其他 的 性能 应该 大家 都 了解 了 我 主要 说 说 大家 关注 的 右键 卡顿 吧 去掉 了 鼠标 右键 里 的 intel 显卡 那个 就 没事 了 。 大家 可以 看 我 演示 的 视频 里 的 效果 。 还 没 开始 跑 软件 。 相信 没 问题 。 做工 精湛 。 质感 棒 。
41	1	到 的 很快 大概 3 个 小时   机身 没有 明显 缺陷   鲁 大师 跑 分 21W 多   不过 很 遗憾 不是 三星 的   电池 损耗 0   应该 是 新 机器   屏幕 左下角 有点 漏光   不过 无伤大雅   音质 也 很 好   总而言之   很 不错   机器 很帅   右键 卡顿 的 问题 也 解决 了
42	1	电脑 用 着 还行 ， 用快 两个 月 了     外观 95 分     唯一 的 缺点   我用 它 敲 代码 比较 多     上下左右 键       左键   我 总是 误触 它     很 烦人   惠普 设计 有 问题 ， 另外   打游戏 多 的话 建议 上 1060     1050   ti   LOL 不会 上 100 帧 的   80 的 样子   120hz 的 屏幕   意义 就 不 大 了       我 想 说 有钱 真 好   有钱 才 可以 有 最佳 体验 ?       别的 缺点 好像 没有   对 了   我 这 是 换 的 第三台   ?     第一台   lol 时候 自动关机 两次   就是 网上 说 的 静电 关机   第二台   在 全屏 看 电视剧 时候 发现 右侧 屏幕 漏光   一条 亮边   其实 不是 漏光   是 ips 屏幕 的 普遍 问题   是 技术 上 的 问题 难以 攻克   然后 就是 现在 这台 了   欧写 到 这里   我 突然 想 起来 还有 个 想 问题   就是   这个 机械 硬盘 声音 有点 大     有点 小 烦人   要是 一点 噪音 没有 就 好 了   基本上 所有 的 i 问题 都 说 了   我 过年 买 的 7500   现在 7000 了       8g 内存 对于 来说 还是 不太 够用     程序员 都 懂 的 ?     希望 能 帮到 那些 想要 买 的 你们
43	1	说 说 买 之前 的 想法 ： 从 苏菲 4 换过来 的 ， 那个 货 轻薄 方便 ， 确实 性能 太 差 ， 日常 办公 ( i5   4g ， 多开 几个 excel ) 都 卡顿 。   换 的 时候 这个 价位 对比 了 超薄 本 和 性能 本 ， 过程 比较 纠结 ， 到底 是 要 轻便 还是 好点 的 显卡 。 对于 从小 玩 兼容机 的 人 来说 ， 配置 的 优异 有 难以 抵抗 的 魅力 。 另外 要 结合 自己 需求 ， 我 基本 两点 一线 ， 主要 办公 ， 较 少 游戏 ， 汽车 通勤 ， 最终 选择 了 除 厚重 其他 更优 的 此本 。   用 了 2 天 初评 如下 ： 外观 满意 ， 不是 太 夸张 但 充满 个性 ， 面板 材质 舒适 。 性能 满意 ， 钱 不 敏感 上 i7 ， 但 发热 功耗 是 个 问题 ， 且 相对 于 显卡 会 过剩 性能 。 1050ti 显卡 大致 定位 是 mx150 的 两倍 多 ， 比 960m 好 ， 低于 台式 760 。 屏幕 大家 都 说 是 亮点 ， 没打 fps 游戏 暂无 明显 感觉 。 看 电影 基本 无 热量 。 目前 没有 遇到 部分 本友 的 静电 关机 和 风扇 声响 问题 ， 右键 卡顿 把 无用 右键 功能 删除 就 好 了 。 评测 分数 就 不发 了 ， 好多 本友 都 发 了 。   后续 追评 。
44	1	入手 半个 月 才 来 评论 首先 跑 分 22.9 万 吃 鸡 没得 问题 ， 只要 网速 好 整体 感觉 不错 儿 屏幕 有 漏光 放 歌曲 时 偶尔 有 电流 的 卡顿 声音
45	1	来 的 很快 。 屏幕 不错 ， 显示 效果 比 2 的 好 很多 ， 144Hz 在 这个 配置 没用 ， 不过 既然 和 120Hz 价格 一样 为啥 不要 ， 漏光 还 行 ， 关灯 最大 亮度 能 看出 一点点 ， 正常 使用 完全 没 毛病 。 桌面 右键 迟钝 是 有 的 ， 菜单 里 英特尔 显卡 选项 的 锅 ， 受不了 卡 一下 想 办法 弄掉 就行 ， 我 是 无所谓 了 反正 只有 桌面 右键 顿 一下 。 学 设计 买 的 i7 ， 散热 目前 感觉 还 行 。 屏幕 实际 是 友达 15.3 寸 不是 外包装 说 的 15.6 应该 和 GTX1060 支持 g - sync 的 不是 同 一款 ， 机械 硬盘 居然 是 希捷 10000 转 的 惊喜 了 ， 安静 时候 有点 声音 的 ， 能忍 。 首批 没有 翻车 感觉 不错 。 客服 十分 垃圾 ， 一问三不知 ， 券能 不能 用 不 知道 ( 实际证明 活动 页面 领的券 一张 都 不能 用 ) ， 有没有 现货 不 知道 ， 我 知道 打工 不易 但 请 你们 好好 工作 。 plus 会员 有 谁 领到 送 的 包 吗 ？ 贴 吧 里 试用版 正式版 会员 也 都 没见 谁 领到 了 ， 页面 也 没 说 限量 先到 先得 。 总得来说 产品 不错 值得 入手 ， 客服 令人 难受 。
46	1	11 月 1 日买 的 ， 11 月 1 日 送达 ， 以后 在 追评 吧 。 价格 还 不错 ， 同 配置 居然 比 神州 还 便宜 。
47	0	快递 很 好 ， 但是 电脑 除了 右键 卡顿 ， 其他 的 还 可以 。 但是 散热 是 真的 不行 ， 待机 状态 手 放在 键盘 是 都 有点 热 ， 日后 再来 追评
48	1	当 我 拿到 的 时候 一 看望 去 真的 是 太 好看 了 ， 这 是 我 见 过 最 好看 的 游戏 本 ， 看起来 很 轻薄 ， c 面是 金属 的 特别 喜欢 ， 做工 一流 不愧 是 国际 大牌 ， 第一次 用 window10 说真的 比 window7 要 好 很多 。 这个 系统 就 有些 智能化 了 很 贴心 。 微软 的 商店 还有 正版 大型 单机游戏 ， 按键 硬度 适中 ， 感觉 很 好 ， 没有 必要 再 买 外接 键盘 。 屏幕 很 惊艳 看电视 很爽 。 比 在 手机 上 看 要 舒服 多 了 ， 我 安装 游戏 在 1t 硬盘 里 读取 也 很快 ， 这点 我 很 满意 ， 玩 网游 风扇 声音 完全 可以 接受 ， 还有 那个 音响 ， 外观设计 ， 都 很 满意 。 第一次 用 这么 好 的 笔记本 。 这 就是 我 的 宝贝 ， 这钱花 的 值 。 我 又 恋爱 了
49	1	当 我 拿到 的 时候 一 看望 去 真的 是 太 好看 了 ， 这 是 我 见 过 最 好看 的 游戏 本 ， 看起来 很 轻薄 ， c 面是 金属 的 特别 喜欢 ， 做工 一流 不愧 是 国际 大牌 ， 第一次 用 window10 说真的 比 window7 要 好 很多 。 这个 系统 就 有些 智能化 了 很 贴心 。 微软 的 商店 还有 正版 大型 单机游戏 ， 按键 硬度 适中 ， 感觉 很 好 ， 没有 必要 再 买 外接 键盘 。 屏幕 很 惊艳 看电视 很爽 。 比 在 手机 上 看 要 舒服 多 了 ， 我 安装 游戏 在 1t 硬盘 里 读取 也 很快 ， 这点 我 很 满意 ， 玩 网游 风扇 声音 完全 可以 接受 ， 还有 那个 音响 ， 外观设计 ， 都 很 满意 。 第一次 用 这么 好 的 笔记本 。 这 就是 我 的 宝贝 ， 这钱花 的 值 。 我 又 恋爱 了 < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6343 / 116 / 676260030 / 45884 / 9e82ab94 / 59432a16N668773e0 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5611 / 155 / 3868447888 / 30806 / 33b2e05 / 59432a17N9f65d3b3 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5890 / 333 / 3851461588 / 59602 / 55e8e5f2 / 59432a17N1e1acef2 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6472 / 290 / 663082466 / 46669 / 4b818e59 / 59432a18Neab7caa7 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6043 / 356 / 2301823262 / 50463 / f3225471 / 59432a18N711979d1 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6049 / 63 / 2564004046 / 48514 / 98cc0908 / 59432a19N6a3e9551 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5923 / 21 / 2660076578 / 45986 / 8fc48f09 / 59432a1bN7f697b49 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t6520 / 80 / 660734028 / 69372 / f3e775dd / 59432a1bNbfe76be1 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t5770 / 330 / 3817302778 / 33438 / e1dd01a6 / 59432a1aN6764b02f . jpg '   / > < / div >
50	1	之前 看 了 那么 多 电脑 的 评价 ， 终于 轮 到 自己 写 了 ， 百感交集 。 首先 选择 这款 i5   1050ti 时 我 还 比较 抗拒 的 ， 因为 我 平时 都 用 的 是 台式机 本身 就 对 笔记本 没什么 好感 ， 再 加上 学生 党 预算 低 只能 入 乞丐 版 。 我 认为 笔记本 是 一分钱 一分货 的 ， 就算 有些 船类 品牌 以 超低 价格 打出 高性能 显卡 的 型号 ， 那些 显卡 性能 肯定 也 是 严重 阉割 过 的 。 。 所以 为什么 我 选择 了 惠普 ， 可能 是因为 144HZ 相比 于 其他 电脑 脱颖而出 吧 。 说 到 144 ， 我 想 对 还 在 犹豫 的 同学 们 说 - 尽量 别买 1050ti 版本 ！ 我 列出 几个 大家 最 期待 看到 的 数据 你们 就 懂 了 。 吃 鸡全 高画质 60 帧 左右 ， 低 画质 70 。 守望 先锋 高画质 70 - 80 之间 ， lol 极 高画质 160 左右 。 so ？ 144Hz 完全 没用 有木有 ！ 就是 图个 心里 安慰 吧 。 开箱 看到 电脑 那一刻 惊艳 到 了 ， 现在 笔记本 做 的 可 真 漂亮 ， 这 可能 是 我 可以 夸奖 的 优点 了 （ 不是 说 其他 地方 不好 ， 只是 没什么 值得称赞 的 ） 运行 程序 或 浏览器 时会 出现 卡顿 ， 但 我 想 这 并 不是 i5 导致 的 ， 因为 同学 的 3w 外星人 也 经常 这样 ， 笔记本 的 通病 吧 。 没用 鲁 大师 跑 分 ， 因为 我 曾经 某些 在 中关村 不 愉快 的 经历 ， 深深地 认识 到 了 各种 评分 软件 造假 的 严重性 。 是 的 gtx650 可以 轻易 刷到 1080ti 的 分数 。 有 问题 私聊 我 吧 ！
